site,deployment,deployed_at,uuid,time.s,time.h,battery.V,ch4rf_raw,ch4rf_cal,ch4_raw,ch4_cal,user_note,user_value
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.010,2022-01-11 22:00:08.14000000F80F00200044004080000000,282,4045,16928,2502,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.022,2022-01-11 22:00:08.14000000F80F00200044004080000000,490,4043,16928,2499,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.034,2022-01-11 22:00:08.14000000F80F00200044004080000000,514,4042,16928,4038,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.045,2022-01-11 22:00:08.14000000F80F00200044004080000000,509,4026,16928,4041,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.057,2022-01-11 22:00:08.14000000F80F00200044004080000000,515,4044,16928,2494,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.069,2022-01-11 22:00:08.14000000F80F00200044004080000000,506,4036,16928,2492,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.155,2022-01-11 22:00:08.14000000F80F00200044004080000000,519,4044,16928,2505,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.166,2022-01-11 22:00:08.14000000F80F00200044004080000000,513,4026,16928,3971,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.178,2022-01-11 22:00:08.14000000F80F00200044004080000000,510,4010,16928,2518,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938408.190,2022-01-11 22:00:08.14000000F80F00200044004080000000,513,4036,16928,2492,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.210,2022-01-11 22:01:68.14000000F80F00200044004080000000,324,4040,16928,2552,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.221,2022-01-11 22:01:68.14000000F80F00200044004080000000,497,4043,16928,2505,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.278,2022-01-11 22:01:68.14000000F80F00200044004080000000,517,4023,16928,3744,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.289,2022-01-11 22:01:68.14000000F80F00200044004080000000,510,4031,16928,2516,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.301,2022-01-11 22:01:68.14000000F80F00200044004080000000,513,4021,16928,2543,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.313,2022-01-11 22:01:68.14000000F80F00200044004080000000,507,4036,16928,2501,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.324,2022-01-11 22:01:68.14000000F80F00200044004080000000,517,4022,16928,2504,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.336,2022-01-11 22:01:68.14000000F80F00200044004080000000,510,4025,16928,2528,-38104,,
jar1,14000000F80F00200044004080000000,1641937781,50FF6A068678545226181767,1641938468.374,2022-01-11 22:01:68.14000000F80F00200044004080000000,515,4030,16928,2494,-38104,,
