site,deployment,deployed_at,uuid,time.s,time.h,battery.V,ch4rf_raw,ch4rf_cal,ch4_raw,ch4_cal,user_note,user_value
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.010,2022-01-22 18:00:05.2F000000F80F00200044004080000000,277,2050,-36965,226,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.022,2022-01-22 18:00:05.2F000000F80F00200044004080000000,489,2050,-36965,229,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.033,2022-01-22 18:00:05.2F000000F80F00200044004080000000,507,2051,-36965,232,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.045,2022-01-22 18:00:05.2F000000F80F00200044004080000000,506,2051,-36965,231,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.057,2022-01-22 18:00:05.2F000000F80F00200044004080000000,502,2048,-36965,235,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.068,2022-01-22 18:00:05.2F000000F80F00200044004080000000,514,2050,-36965,235,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.143,2022-01-22 18:00:05.2F000000F80F00200044004080000000,511,2051,-36965,243,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.155,2022-01-22 18:00:05.2F000000F80F00200044004080000000,505,2051,-36965,249,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.166,2022-01-22 18:00:05.2F000000F80F00200044004080000000,511,2051,-36965,246,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874405.178,2022-01-22 18:00:05.2F000000F80F00200044004080000000,504,2050,-36965,248,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.198,2022-01-22 18:01:65.2F000000F80F00200044004080000000,344,2055,-36965,435,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.209,2022-01-22 18:01:65.2F000000F80F00200044004080000000,493,2055,-36965,431,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.263,2022-01-22 18:01:65.2F000000F80F00200044004080000000,506,2054,-36965,435,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.275,2022-01-22 18:01:65.2F000000F80F00200044004080000000,512,2057,-36965,435,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.287,2022-01-22 18:01:65.2F000000F80F00200044004080000000,505,2057,-36965,430,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.299,2022-01-22 18:01:65.2F000000F80F00200044004080000000,509,2055,-36965,434,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.310,2022-01-22 18:01:65.2F000000F80F00200044004080000000,507,2057,-36965,435,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.322,2022-01-22 18:01:65.2F000000F80F00200044004080000000,513,2055,-36965,434,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.358,2022-01-22 18:01:65.2F000000F80F00200044004080000000,505,2056,-36965,434,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874465.370,2022-01-22 18:01:65.2F000000F80F00200044004080000000,511,2057,-36965,436,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.389,2022-01-22 18:02:12.2F000000F80F00200044004080000000,335,2071,-36965,510,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.401,2022-01-22 18:02:12.2F000000F80F00200044004080000000,487,2069,-36965,508,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.413,2022-01-22 18:02:12.2F000000F80F00200044004080000000,503,2071,-36965,506,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.424,2022-01-22 18:02:12.2F000000F80F00200044004080000000,515,2071,-36965,510,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.478,2022-01-22 18:02:12.2F000000F80F00200044004080000000,505,2070,-36965,507,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.490,2022-01-22 18:02:12.2F000000F80F00200044004080000000,510,2071,-36965,504,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.502,2022-01-22 18:02:12.2F000000F80F00200044004080000000,510,2072,-36965,505,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.514,2022-01-22 18:02:12.2F000000F80F00200044004080000000,510,2069,-36965,507,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.525,2022-01-22 18:02:12.2F000000F80F00200044004080000000,508,2069,-36965,508,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874525.579,2022-01-22 18:02:12.2F000000F80F00200044004080000000,518,2069,-36965,509,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.599,2022-01-22 18:03:18.2F000000F80F00200044004080000000,332,2084,-36965,546,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.611,2022-01-22 18:03:18.2F000000F80F00200044004080000000,492,2084,-36965,548,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.623,2022-01-22 18:03:18.2F000000F80F00200044004080000000,512,2085,-36965,549,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.634,2022-01-22 18:03:18.2F000000F80F00200044004080000000,504,2086,-36965,547,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.646,2022-01-22 18:03:18.2F000000F80F00200044004080000000,512,2085,-36965,545,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.700,2022-01-22 18:03:18.2F000000F80F00200044004080000000,499,2084,-36965,549,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.712,2022-01-22 18:03:18.2F000000F80F00200044004080000000,508,2086,-36965,545,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.724,2022-01-22 18:03:18.2F000000F80F00200044004080000000,507,2085,-36965,545,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.735,2022-01-22 18:03:18.2F000000F80F00200044004080000000,508,2084,-36965,547,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874585.747,2022-01-22 18:03:18.2F000000F80F00200044004080000000,509,2087,-36965,546,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874645.767,2022-01-22 18:04:24.2F000000F80F00200044004080000000,329,2098,-36965,569,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874645.821,2022-01-22 18:04:24.2F000000F80F00200044004080000000,490,2098,-36965,570,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874645.833,2022-01-22 18:04:24.2F000000F80F00200044004080000000,508,2098,-36965,569,-63203,,
jar0,2F000000F80F00200044004080000000,1642870831,57FF6C068387575146261167,1642874645.844,2022-01-22 18:04:24.2F000000F80F00200044004080000000,509,2097,-36965,567,-63203,,
