site,deployment,deployed_at,uuid,time.s,time.h,battery.V,ch4rf_raw,ch4rf_cal,ch4_raw,ch4_cal,user_note,user_value
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.010,2022-01-21 17:00:05.1F000000F80F00200044004000000000,324,2078,-36965,301,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.021,2022-01-21 17:00:05.1F000000F80F00200044004000000000,471,2077,-36965,305,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.033,2022-01-21 17:00:05.1F000000F80F00200044004000000000,488,2077,-36965,306,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.045,2022-01-21 17:00:05.1F000000F80F00200044004000000000,489,2078,-36965,306,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.056,2022-01-21 17:00:05.1F000000F80F00200044004000000000,489,2077,-36965,313,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.068,2022-01-21 17:00:05.1F000000F80F00200044004000000000,491,2078,-36965,312,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.139,2022-01-21 17:00:05.1F000000F80F00200044004000000000,507,2079,-36965,326,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.151,2022-01-21 17:00:05.1F000000F80F00200044004000000000,495,2079,-36965,326,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.163,2022-01-21 17:00:05.1F000000F80F00200044004000000000,490,2079,-36965,325,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784405.174,2022-01-21 17:00:05.1F000000F80F00200044004000000000,490,2077,-36965,329,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.194,2022-01-21 17:01:65.1F000000F80F00200044004000000000,390,2083,-36965,577,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.206,2022-01-21 17:01:65.1F000000F80F00200044004000000000,498,2082,-36965,574,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.264,2022-01-21 17:01:65.1F000000F80F00200044004000000000,491,2082,-36965,577,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.275,2022-01-21 17:01:65.1F000000F80F00200044004000000000,494,2085,-36965,578,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.287,2022-01-21 17:01:65.1F000000F80F00200044004000000000,491,2085,-36965,575,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.299,2022-01-21 17:01:65.1F000000F80F00200044004000000000,492,2082,-36965,578,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.310,2022-01-21 17:01:65.1F000000F80F00200044004000000000,488,2085,-36965,577,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.322,2022-01-21 17:01:65.1F000000F80F00200044004000000000,497,2082,-36965,577,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.358,2022-01-21 17:01:65.1F000000F80F00200044004000000000,491,2083,-36965,574,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784465.370,2022-01-21 17:01:65.1F000000F80F00200044004000000000,492,2085,-36965,576,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.389,2022-01-21 17:02:12.1F000000F80F00200044004000000000,387,2098,-36965,685,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.401,2022-01-21 17:02:12.1F000000F80F00200044004000000000,478,2095,-36965,684,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.413,2022-01-21 17:02:12.1F000000F80F00200044004000000000,491,2096,-36965,684,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.424,2022-01-21 17:02:12.1F000000F80F00200044004000000000,506,2096,-36965,685,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.479,2022-01-21 17:02:12.1F000000F80F00200044004000000000,495,2096,-36965,684,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.490,2022-01-21 17:02:12.1F000000F80F00200044004000000000,489,2097,-36965,684,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.502,2022-01-21 17:02:12.1F000000F80F00200044004000000000,495,2097,-36965,684,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.514,2022-01-21 17:02:12.1F000000F80F00200044004000000000,494,2096,-36965,682,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.525,2022-01-21 17:02:12.1F000000F80F00200044004000000000,491,2095,-36965,684,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784525.579,2022-01-21 17:02:12.1F000000F80F00200044004000000000,507,2096,-36965,683,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.599,2022-01-21 17:03:18.1F000000F80F00200044004000000000,386,2108,-36965,747,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.611,2022-01-21 17:03:18.1F000000F80F00200044004000000000,478,2108,-36965,748,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.623,2022-01-21 17:03:18.1F000000F80F00200044004000000000,489,2109,-36965,749,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.634,2022-01-21 17:03:18.1F000000F80F00200044004000000000,493,2109,-36965,747,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.646,2022-01-21 17:03:18.1F000000F80F00200044004000000000,505,2108,-36965,745,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.700,2022-01-21 17:03:18.1F000000F80F00200044004000000000,497,2108,-36965,748,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.712,2022-01-21 17:03:18.1F000000F80F00200044004000000000,493,2109,-36965,748,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.724,2022-01-21 17:03:18.1F000000F80F00200044004000000000,490,2108,-36965,749,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.735,2022-01-21 17:03:18.1F000000F80F00200044004000000000,491,2108,-36965,748,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784585.747,2022-01-21 17:03:18.1F000000F80F00200044004000000000,495,2110,-36965,749,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.767,2022-01-21 17:04:24.1F000000F80F00200044004000000000,383,2120,-36965,781,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.821,2022-01-21 17:04:24.1F000000F80F00200044004000000000,481,2120,-36965,781,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.833,2022-01-21 17:04:24.1F000000F80F00200044004000000000,491,2120,-36965,781,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.844,2022-01-21 17:04:24.1F000000F80F00200044004000000000,494,2120,-36965,778,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.856,2022-01-21 17:04:24.1F000000F80F00200044004000000000,491,2120,-36965,779,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.868,2022-01-21 17:04:24.1F000000F80F00200044004000000000,492,2118,-36965,778,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.879,2022-01-21 17:04:24.1F000000F80F00200044004000000000,506,2118,-36965,778,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.934,2022-01-21 17:04:24.1F000000F80F00200044004000000000,496,2120,-36965,780,-63203,,
jar0,1F000000F80F00200044004000000000,1642782191,57FF6C068387575146261167,1642784645.945,2022-01-21 17:04:24.1F000000F80F00200044004000000000,495,2120,-36965,781,-63203,,
