site,deployment,deployed_at,uuid,time.s,time.h,battery.V,ch4rf_raw,ch4rf_cal,ch4_raw,ch4_cal,user_note,user_value
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784826.519,2022-01-21 17:07:42.21000000F80F00200044004000000000,499,1691,-29101,337,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784826.531,2022-01-21 17:07:42.21000000F80F00200044004000000000,514,1693,-29101,338,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784826.543,2022-01-21 17:07:42.21000000F80F00200044004000000000,501,1693,-29101,336,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784826.555,2022-01-21 17:07:42.21000000F80F00200044004000000000,496,1693,-29101,336,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.575,2022-01-21 17:08:48.21000000F80F00200044004000000000,328,1693,-29101,338,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.664,2022-01-21 17:08:48.21000000F80F00200044004000000000,491,1692,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.676,2022-01-21 17:08:48.21000000F80F00200044004000000000,495,1691,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.688,2022-01-21 17:08:48.21000000F80F00200044004000000000,491,1691,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.699,2022-01-21 17:08:48.21000000F80F00200044004000000000,492,1691,-29101,337,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.711,2022-01-21 17:08:48.21000000F80F00200044004000000000,494,1693,-29101,338,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.723,2022-01-21 17:08:48.21000000F80F00200044004000000000,514,1692,-29101,337,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.777,2022-01-21 17:08:48.21000000F80F00200044004000000000,485,1692,-29101,338,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.789,2022-01-21 17:08:48.21000000F80F00200044004000000000,503,1692,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784886.801,2022-01-21 17:08:48.21000000F80F00200044004000000000,498,1692,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.821,2022-01-21 17:09:54.21000000F80F00200044004000000000,323,1693,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.832,2022-01-21 17:09:54.21000000F80F00200044004000000000,481,1690,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.887,2022-01-21 17:09:54.21000000F80F00200044004000000000,512,1692,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.898,2022-01-21 17:09:54.21000000F80F00200044004000000000,505,1692,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.910,2022-01-21 17:09:54.21000000F80F00200044004000000000,500,1692,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.922,2022-01-21 17:09:54.21000000F80F00200044004000000000,512,1693,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.934,2022-01-21 17:09:54.21000000F80F00200044004000000000,506,1691,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.946,2022-01-21 17:09:54.21000000F80F00200044004000000000,503,1692,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.981,2022-01-21 17:09:54.21000000F80F00200044004000000000,513,1691,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642784946.993,2022-01-21 17:09:54.21000000F80F00200044004000000000,501,1691,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.013,2022-01-21 17:10:60.21000000F80F00200044004000000000,329,1691,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.025,2022-01-21 17:10:60.21000000F80F00200044004000000000,481,1692,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.037,2022-01-21 17:10:60.21000000F80F00200044004000000000,499,1691,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.048,2022-01-21 17:10:60.21000000F80F00200044004000000000,521,1692,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.103,2022-01-21 17:10:60.21000000F80F00200044004000000000,485,1690,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.115,2022-01-21 17:10:60.21000000F80F00200044004000000000,510,1692,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.126,2022-01-21 17:10:60.21000000F80F00200044004000000000,503,1690,-29101,339,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.138,2022-01-21 17:10:60.21000000F80F00200044004000000000,503,1692,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.150,2022-01-21 17:10:60.21000000F80F00200044004000000000,508,1691,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785007.162,2022-01-21 17:10:60.21000000F80F00200044004000000000,518,1690,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.224,2022-01-21 17:11:66.21000000F80F00200044004000000000,340,1691,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.236,2022-01-21 17:11:66.21000000F80F00200044004000000000,475,1690,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.248,2022-01-21 17:11:66.21000000F80F00200044004000000000,509,1692,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.259,2022-01-21 17:11:66.21000000F80F00200044004000000000,501,1690,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.271,2022-01-21 17:11:66.21000000F80F00200044004000000000,493,1691,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.326,2022-01-21 17:11:66.21000000F80F00200044004000000000,501,1691,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.337,2022-01-21 17:11:66.21000000F80F00200044004000000000,501,1691,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.349,2022-01-21 17:11:66.21000000F80F00200044004000000000,493,1691,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.361,2022-01-21 17:11:66.21000000F80F00200044004000000000,512,1691,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785067.373,2022-01-21 17:11:66.21000000F80F00200044004000000000,500,1690,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.393,2022-01-21 17:12:72.21000000F80F00200044004000000000,340,1689,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.447,2022-01-21 17:12:72.21000000F80F00200044004000000000,494,1689,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.459,2022-01-21 17:12:72.21000000F80F00200044004000000000,493,1689,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.471,2022-01-21 17:12:72.21000000F80F00200044004000000000,503,1690,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.482,2022-01-21 17:12:72.21000000F80F00200044004000000000,503,1690,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.494,2022-01-21 17:12:72.21000000F80F00200044004000000000,513,1689,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.506,2022-01-21 17:12:72.21000000F80F00200044004000000000,496,1691,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.560,2022-01-21 17:12:72.21000000F80F00200044004000000000,501,1690,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.572,2022-01-21 17:12:72.21000000F80F00200044004000000000,514,1691,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785127.584,2022-01-21 17:12:72.21000000F80F00200044004000000000,488,1689,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.604,2022-01-21 17:13:78.21000000F80F00200044004000000000,322,1689,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.616,2022-01-21 17:13:78.21000000F80F00200044004000000000,489,1687,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.628,2022-01-21 17:13:78.21000000F80F00200044004000000000,518,1689,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.685,2022-01-21 17:13:78.21000000F80F00200044004000000000,507,1687,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.697,2022-01-21 17:13:78.21000000F80F00200044004000000000,513,1688,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.709,2022-01-21 17:13:78.21000000F80F00200044004000000000,487,1687,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.721,2022-01-21 17:13:78.21000000F80F00200044004000000000,495,1688,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.732,2022-01-21 17:13:78.21000000F80F00200044004000000000,496,1689,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.787,2022-01-21 17:13:78.21000000F80F00200044004000000000,521,1688,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785187.798,2022-01-21 17:13:78.21000000F80F00200044004000000000,507,1687,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.818,2022-01-21 17:14:84.21000000F80F00200044004000000000,340,1686,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.830,2022-01-21 17:14:84.21000000F80F00200044004000000000,478,1685,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.842,2022-01-21 17:14:84.21000000F80F00200044004000000000,512,1685,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.854,2022-01-21 17:14:84.21000000F80F00200044004000000000,502,1685,-29101,343,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.908,2022-01-21 17:14:84.21000000F80F00200044004000000000,513,1684,-29101,343,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.920,2022-01-21 17:14:84.21000000F80F00200044004000000000,502,1684,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.931,2022-01-21 17:14:84.21000000F80F00200044004000000000,492,1684,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.943,2022-01-21 17:14:84.21000000F80F00200044004000000000,513,1684,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.955,2022-01-21 17:14:84.21000000F80F00200044004000000000,491,1684,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785247.967,2022-01-21 17:14:84.21000000F80F00200044004000000000,500,1684,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.029,2022-01-21 17:15:91.21000000F80F00200044004000000000,334,1681,-29101,340,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.041,2022-01-21 17:15:91.21000000F80F00200044004000000000,481,1681,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.053,2022-01-21 17:15:91.21000000F80F00200044004000000000,512,1681,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.064,2022-01-21 17:15:91.21000000F80F00200044004000000000,506,1680,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.076,2022-01-21 17:15:91.21000000F80F00200044004000000000,497,1680,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.088,2022-01-21 17:15:91.21000000F80F00200044004000000000,503,1679,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.142,2022-01-21 17:15:91.21000000F80F00200044004000000000,513,1681,-29101,341,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.154,2022-01-21 17:15:91.21000000F80F00200044004000000000,508,1681,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.166,2022-01-21 17:15:91.21000000F80F00200044004000000000,513,1681,-29101,342,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785308.178,2022-01-21 17:15:91.21000000F80F00200044004000000000,507,1681,-29101,343,-303978,,
jar2,21000000F80F00200044004000000000,1642782194,50FF6D068678545249232467,1642785368.197,2022-01-21 17:16:97.21000000F80F00200044004000000000,336,1678,-29101,341,-303978,,
