site,deployment,deployed_at,uuid,time.s,time.h,battery.V,ch4rf_raw,ch4rf_cal,ch4_raw,ch4_cal,user_note,user_value
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.010,2022-01-21 17:00:05.20000000F80F00200044004080000000,285,1793,-22902,298,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.021,2022-01-21 17:00:05.20000000F80F00200044004080000000,465,1795,-22902,299,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.033,2022-01-21 17:00:05.20000000F80F00200044004080000000,486,1795,-22902,301,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.044,2022-01-21 17:00:05.20000000F80F00200044004080000000,485,1792,-22902,302,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.056,2022-01-21 17:00:05.20000000F80F00200044004080000000,489,1794,-22902,301,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.068,2022-01-21 17:00:05.20000000F80F00200044004080000000,487,1793,-22902,302,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.152,2022-01-21 17:00:05.20000000F80F00200044004080000000,501,1793,-22902,315,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.163,2022-01-21 17:00:05.20000000F80F00200044004080000000,490,1792,-22902,320,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.175,2022-01-21 17:00:05.20000000F80F00200044004080000000,489,1793,-22902,322,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784405.186,2022-01-21 17:00:05.20000000F80F00200044004080000000,486,1795,-22902,320,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784465.206,2022-01-21 17:01:65.20000000F80F00200044004080000000,320,1803,-22902,428,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784465.218,2022-01-21 17:01:65.20000000F80F00200044004080000000,483,1800,-22902,429,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784465.273,2022-01-21 17:01:65.20000000F80F00200044004080000000,491,1802,-22902,432,-5108,,
jar4,20000000F80F00200044004080000000,1642782186,50FF6F068678545237381567,1642784465.284,2022-01-21 17:01:65.20000000F80F00200044004080000000,492,1801,-22902,428,-5108,,
