site,deployment,deployed_at,uuid,time.s,time.h,battery.V,ch4rf_raw,ch4rf_cal,ch4_raw,ch4_cal,user_note,user_value
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938648.891,2022-01-11 22:04:24.11000000F80F00200044004080000000,500,1271,-54736,796,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938648.903,2022-01-11 22:04:24.11000000F80F00200044004080000000,505,1270,-54736,798,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938648.957,2022-01-11 22:04:24.11000000F80F00200044004080000000,499,1271,-54736,797,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938648.969,2022-01-11 22:04:24.11000000F80F00200044004080000000,499,1272,-54736,798,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938648.981,2022-01-11 22:04:24.11000000F80F00200044004080000000,500,1271,-54736,798,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.000,2022-01-11 22:05:31.11000000F80F00200044004080000000,298,1281,-54736,814,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.012,2022-01-11 22:05:31.11000000F80F00200044004080000000,478,1282,-54736,815,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.083,2022-01-11 22:05:31.11000000F80F00200044004080000000,506,1282,-54736,812,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.095,2022-01-11 22:05:31.11000000F80F00200044004080000000,503,1283,-54736,813,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.107,2022-01-11 22:05:31.11000000F80F00200044004080000000,498,1282,-54736,813,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.119,2022-01-11 22:05:31.11000000F80F00200044004080000000,504,1283,-54736,815,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.130,2022-01-11 22:05:31.11000000F80F00200044004080000000,498,1281,-54736,814,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.142,2022-01-11 22:05:31.11000000F80F00200044004080000000,509,1282,-54736,815,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.196,2022-01-11 22:05:31.11000000F80F00200044004080000000,504,1281,-54736,815,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938709.208,2022-01-11 22:05:31.11000000F80F00200044004080000000,504,1283,-54736,813,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.228,2022-01-11 22:06:37.11000000F80F00200044004080000000,295,1293,-54736,827,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.239,2022-01-11 22:06:37.11000000F80F00200044004080000000,481,1292,-54736,831,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.251,2022-01-11 22:06:37.11000000F80F00200044004080000000,497,1291,-54736,827,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.263,2022-01-11 22:06:37.11000000F80F00200044004080000000,505,1291,-54736,827,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.317,2022-01-11 22:06:37.11000000F80F00200044004080000000,498,1293,-54736,829,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.329,2022-01-11 22:06:37.11000000F80F00200044004080000000,501,1290,-54736,828,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.340,2022-01-11 22:06:37.11000000F80F00200044004080000000,499,1290,-54736,829,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.352,2022-01-11 22:06:37.11000000F80F00200044004080000000,500,1291,-54736,828,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.364,2022-01-11 22:06:37.11000000F80F00200044004080000000,500,1292,-54736,826,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938769.375,2022-01-11 22:06:37.11000000F80F00200044004080000000,503,1292,-54736,829,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.437,2022-01-11 22:07:43.11000000F80F00200044004080000000,296,1298,-54736,840,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.449,2022-01-11 22:07:43.11000000F80F00200044004080000000,477,1297,-54736,837,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.461,2022-01-11 22:07:43.11000000F80F00200044004080000000,500,1297,-54736,839,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.473,2022-01-11 22:07:43.11000000F80F00200044004080000000,498,1296,-54736,840,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.484,2022-01-11 22:07:43.11000000F80F00200044004080000000,505,1296,-54736,838,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.538,2022-01-11 22:07:43.11000000F80F00200044004080000000,505,1297,-54736,839,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.550,2022-01-11 22:07:43.11000000F80F00200044004080000000,500,1297,-54736,840,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.562,2022-01-11 22:07:43.11000000F80F00200044004080000000,498,1299,-54736,837,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.573,2022-01-11 22:07:43.11000000F80F00200044004080000000,497,1298,-54736,838,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938829.585,2022-01-11 22:07:43.11000000F80F00200044004080000000,498,1298,-54736,840,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.605,2022-01-11 22:08:49.11000000F80F00200044004080000000,296,1291,-54736,826,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.659,2022-01-11 22:08:49.11000000F80F00200044004080000000,476,1293,-54736,826,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.671,2022-01-11 22:08:49.11000000F80F00200044004080000000,494,1292,-54736,827,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.682,2022-01-11 22:08:49.11000000F80F00200044004080000000,496,1292,-54736,826,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.694,2022-01-11 22:08:49.11000000F80F00200044004080000000,497,1291,-54736,827,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.706,2022-01-11 22:08:49.11000000F80F00200044004080000000,500,1292,-54736,826,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.717,2022-01-11 22:08:49.11000000F80F00200044004080000000,505,1294,-54736,825,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.772,2022-01-11 22:08:49.11000000F80F00200044004080000000,500,1293,-54736,826,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.783,2022-01-11 22:08:49.11000000F80F00200044004080000000,500,1292,-54736,827,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938889.795,2022-01-11 22:08:49.11000000F80F00200044004080000000,502,1292,-54736,827,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.815,2022-01-11 22:09:55.11000000F80F00200044004080000000,294,1295,-54736,831,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.826,2022-01-11 22:09:55.11000000F80F00200044004080000000,478,1295,-54736,834,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.838,2022-01-11 22:09:55.11000000F80F00200044004080000000,501,1296,-54736,832,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.874,2022-01-11 22:09:55.11000000F80F00200044004080000000,500,1298,-54736,833,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.886,2022-01-11 22:09:55.11000000F80F00200044004080000000,501,1297,-54736,830,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.897,2022-01-11 22:09:55.11000000F80F00200044004080000000,499,1296,-54736,832,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.909,2022-01-11 22:09:55.11000000F80F00200044004080000000,500,1296,-54736,832,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.921,2022-01-11 22:09:55.11000000F80F00200044004080000000,498,1297,-54736,832,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.975,2022-01-11 22:09:55.11000000F80F00200044004080000000,509,1295,-54736,831,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641938949.987,2022-01-11 22:09:55.11000000F80F00200044004080000000,501,1295,-54736,831,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.010,2022-01-11 22:30:05.11000000F80F00200044004080000000,269,1129,-54736,621,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.022,2022-01-11 22:30:05.11000000F80F00200044004080000000,470,1129,-54736,621,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.034,2022-01-11 22:30:05.11000000F80F00200044004080000000,499,1131,-54736,625,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.045,2022-01-11 22:30:05.11000000F80F00200044004080000000,504,1129,-54736,625,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.057,2022-01-11 22:30:05.11000000F80F00200044004080000000,500,1131,-54736,628,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.069,2022-01-11 22:30:05.11000000F80F00200044004080000000,502,1131,-54736,629,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.167,2022-01-11 22:30:05.11000000F80F00200044004080000000,507,1136,-54736,639,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.179,2022-01-11 22:30:05.11000000F80F00200044004080000000,498,1139,-54736,640,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.191,2022-01-11 22:30:05.11000000F80F00200044004080000000,498,1139,-54736,640,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940205.202,2022-01-11 22:30:05.11000000F80F00200044004080000000,499,1140,-54736,642,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.222,2022-01-11 22:31:65.11000000F80F00200044004080000000,300,1212,-54736,716,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.234,2022-01-11 22:31:65.11000000F80F00200044004080000000,483,1210,-54736,716,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.288,2022-01-11 22:31:65.11000000F80F00200044004080000000,502,1210,-54736,717,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.300,2022-01-11 22:31:65.11000000F80F00200044004080000000,500,1210,-54736,716,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.311,2022-01-11 22:31:65.11000000F80F00200044004080000000,506,1210,-54736,717,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.323,2022-01-11 22:31:65.11000000F80F00200044004080000000,501,1209,-54736,718,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.335,2022-01-11 22:31:65.11000000F80F00200044004080000000,500,1211,-54736,716,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.346,2022-01-11 22:31:65.11000000F80F00200044004080000000,504,1211,-54736,717,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.401,2022-01-11 22:31:65.11000000F80F00200044004080000000,504,1209,-54736,717,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940265.412,2022-01-11 22:31:65.11000000F80F00200044004080000000,499,1211,-54736,716,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.432,2022-01-11 22:32:12.11000000F80F00200044004080000000,301,1243,-54736,760,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.444,2022-01-11 22:32:12.11000000F80F00200044004080000000,475,1242,-54736,757,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.455,2022-01-11 22:32:12.11000000F80F00200044004080000000,497,1243,-54736,759,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.467,2022-01-11 22:32:12.11000000F80F00200044004080000000,504,1244,-54736,757,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.521,2022-01-11 22:32:12.11000000F80F00200044004080000000,497,1242,-54736,759,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.533,2022-01-11 22:32:12.11000000F80F00200044004080000000,504,1244,-54736,759,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.545,2022-01-11 22:32:12.11000000F80F00200044004080000000,497,1243,-54736,758,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.557,2022-01-11 22:32:12.11000000F80F00200044004080000000,501,1243,-54736,759,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.568,2022-01-11 22:32:12.11000000F80F00200044004080000000,502,1243,-54736,759,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940325.623,2022-01-11 22:32:12.11000000F80F00200044004080000000,512,1243,-54736,760,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.642,2022-01-11 22:33:18.11000000F80F00200044004080000000,296,1263,-54736,786,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.654,2022-01-11 22:33:18.11000000F80F00200044004080000000,483,1263,-54736,786,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.666,2022-01-11 22:33:18.11000000F80F00200044004080000000,502,1263,-54736,783,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.677,2022-01-11 22:33:18.11000000F80F00200044004080000000,505,1264,-54736,782,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.689,2022-01-11 22:33:18.11000000F80F00200044004080000000,504,1262,-54736,784,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.743,2022-01-11 22:33:18.11000000F80F00200044004080000000,502,1263,-54736,783,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.755,2022-01-11 22:33:18.11000000F80F00200044004080000000,503,1264,-54736,786,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.767,2022-01-11 22:33:18.11000000F80F00200044004080000000,499,1262,-54736,786,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.778,2022-01-11 22:33:18.11000000F80F00200044004080000000,499,1264,-54736,786,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940385.790,2022-01-11 22:33:18.11000000F80F00200044004080000000,499,1263,-54736,786,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.810,2022-01-11 22:34:24.11000000F80F00200044004080000000,299,1274,-54736,798,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.864,2022-01-11 22:34:24.11000000F80F00200044004080000000,475,1274,-54736,798,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.876,2022-01-11 22:34:24.11000000F80F00200044004080000000,500,1273,-54736,796,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.887,2022-01-11 22:34:24.11000000F80F00200044004080000000,500,1272,-54736,798,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.899,2022-01-11 22:34:24.11000000F80F00200044004080000000,506,1273,-54736,796,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.911,2022-01-11 22:34:24.11000000F80F00200044004080000000,503,1272,-54736,796,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.923,2022-01-11 22:34:24.11000000F80F00200044004080000000,504,1272,-54736,800,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.958,2022-01-11 22:34:24.11000000F80F00200044004080000000,507,1273,-54736,798,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.970,2022-01-11 22:34:24.11000000F80F00200044004080000000,504,1275,-54736,799,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940445.982,2022-01-11 22:34:24.11000000F80F00200044004080000000,499,1274,-54736,799,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.001,2022-01-11 22:35:30.11000000F80F00200044004080000000,296,1285,-54736,816,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.013,2022-01-11 22:35:30.11000000F80F00200044004080000000,481,1284,-54736,816,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.067,2022-01-11 22:35:30.11000000F80F00200044004080000000,506,1284,-54736,817,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.079,2022-01-11 22:35:30.11000000F80F00200044004080000000,499,1287,-54736,819,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.091,2022-01-11 22:35:30.11000000F80F00200044004080000000,505,1285,-54736,817,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.102,2022-01-11 22:35:30.11000000F80F00200044004080000000,506,1286,-54736,818,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.114,2022-01-11 22:35:30.11000000F80F00200044004080000000,506,1285,-54736,818,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.126,2022-01-11 22:35:30.11000000F80F00200044004080000000,504,1285,-54736,817,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.181,2022-01-11 22:35:30.11000000F80F00200044004080000000,505,1284,-54736,817,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940506.192,2022-01-11 22:35:30.11000000F80F00200044004080000000,501,1286,-54736,816,-17130,,
jar3,11000000F80F00200044004080000000,1641937788,50FF6C068678545210362467,1641940566.212,2022-01-11 22:36:36.11000000F80F00200044004080000000,302,1290,-54736,822,-17130,,
