site,deployment,deployed_at,uuid,time.s,time.h,battery.V,ch4rf_raw,ch4rf_cal,ch4_raw,ch4_cal,user_note,user_value
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.010,2022-01-11 20:40:05.2E000000F80F00200044004080000000,280,1139,-54736,635,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.022,2022-01-11 20:40:05.2E000000F80F00200044004080000000,479,1143,-54736,635,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.034,2022-01-11 20:40:05.2E000000F80F00200044004080000000,494,1143,-54736,639,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.045,2022-01-11 20:40:05.2E000000F80F00200044004080000000,500,1142,-54736,638,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.057,2022-01-11 20:40:05.2E000000F80F00200044004080000000,503,1141,-54736,639,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.069,2022-01-11 20:40:05.2E000000F80F00200044004080000000,499,1142,-54736,642,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.172,2022-01-11 20:40:05.2E000000F80F00200044004080000000,512,1149,-54736,653,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.184,2022-01-11 20:40:05.2E000000F80F00200044004080000000,489,1150,-54736,652,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.196,2022-01-11 20:40:05.2E000000F80F00200044004080000000,496,1151,-54736,654,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.208,2022-01-11 20:40:05.2E000000F80F00200044004080000000,498,1151,-54736,657,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.225,2022-01-11 20:40:05.2E000000F80F00200044004080000000,505,1153,-54736,657,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.237,2022-01-11 20:40:05.2E000000F80F00200044004080000000,509,1153,-54736,659,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.290,2022-01-11 20:40:05.2E000000F80F00200044004080000000,497,1158,-54736,663,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.302,2022-01-11 20:40:05.2E000000F80F00200044004080000000,495,1158,-54736,666,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.314,2022-01-11 20:40:05.2E000000F80F00200044004080000000,497,1157,-54736,666,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.326,2022-01-11 20:40:05.2E000000F80F00200044004080000000,498,1159,-54736,666,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.337,2022-01-11 20:40:05.2E000000F80F00200044004080000000,495,1160,-54736,668,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.349,2022-01-11 20:40:05.2E000000F80F00200044004080000000,500,1162,-54736,670,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.385,2022-01-11 20:40:05.2E000000F80F00200044004080000000,496,1164,-54736,675,-17130,,
jar3,2E000000F80F00200044004080000000,1641933025,50FF6C068678545210362467,1641933605.396,2022-01-11 20:40:05.2E000000F80F00200044004080000000,497,1164,-54736,674,-17130,,
